dissemination_identifier,execution_timestamp_utc,execution_month,effective_date,expiration_date,tenor_days,tenor_months_rounded,tenor_years_exact,tenor_label,swap_format_inferred,fixed_rate_decimal,fixed_rate_pct,notional_usd,currency,underlier_name_norm,index_family_norm,cpi_lag_months_inferred,index_convention_inferred,source_file,platform_identifier,cleared
1864887085000000901,2026-01-27T16:05:15Z,2026-01,2023-07-28,2053-07-28,10958,360,30.001369,30Y,YYIS,0.0253,2.53,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1864887086000001001,2026-01-27T16:05:15Z,2026-01,2023-07-28,2053-07-28,10958,360,30.001369,30Y,YYIS,0.0253,2.53,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1864887087000001101,2026-01-27T16:05:15Z,2026-01,2023-07-28,2053-07-28,10958,360,30.001369,30Y,YYIS,0.0253,2.53,820000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1865114504000000301,2026-01-27T16:55:29Z,2026-01,2025-06-15,2030-06-15,1826,60,4.999316,5Y,YYIS,0.025317,2.5317,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1865330717000001701,2026-01-27T17:09:06Z,2026-01,2026-01-20,2036-01-20,3652,120,9.998631,10Y,YYIS,0.0243,2.43,800000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1865330718000001801,2026-01-27T17:09:06Z,2026-01,2026-01-20,2036-01-20,3652,120,9.998631,10Y,YYIS,0.0243,2.43,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1865330719000001901,2026-01-27T17:09:06Z,2026-01,2026-01-20,2036-01-20,3652,120,9.998631,10Y,YYIS,0.0243,2.43,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1865330720000002001,2026-01-27T17:09:06Z,2026-01,2026-01-20,2036-01-20,3652,120,9.998631,10Y,YYIS,0.0243,2.43,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1865330721000002101,2026-01-27T17:09:06Z,2026-01,2026-01-20,2036-01-20,3652,120,9.998631,10Y,YYIS,0.0243,2.43,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1866443071000000401,2026-01-27T18:16:50Z,2026-01,2026-01-29,2028-01-29,730,24,1.998631,2Y,ZCIS,0.0250375,2.50375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1866443072000000501,2026-01-27T18:16:50Z,2026-01,2026-01-29,2028-01-29,730,24,1.998631,2Y,ZCIS,0.0250375,2.50375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1866683117000000101,2026-01-27T18:16:50Z,2026-01,2026-01-29,2028-01-29,730,24,1.998631,2Y,ZCIS,0.0250375,2.50375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1866443082000001501,2026-01-27T18:17:15Z,2026-01,2026-01-29,2028-01-29,730,24,1.998631,2Y,ZCIS,0.0250375,2.50375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1866443083000001601,2026-01-27T18:17:15Z,2026-01,2026-01-29,2028-01-29,730,24,1.998631,2Y,ZCIS,0.0250375,2.50375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1866776394000000101,2026-01-27T18:17:15Z,2026-01,2026-01-29,2028-01-29,730,24,1.998631,2Y,ZCIS,0.0250375,2.50375,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1867209024000001001,2026-01-27T20:01:24Z,2026-01,2026-01-29,2056-01-29,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1867209025000001101,2026-01-27T20:01:24Z,2026-01,2026-01-29,2056-01-29,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,250000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1867210954000000201,2026-01-27T20:01:24Z,2026-01,2026-01-29,2056-01-29,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1867214084000000101,2026-01-27T20:01:24Z,2026-01,2026-01-29,2056-01-29,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,310000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1866900974000000101,2026-01-27T20:14:02Z,2026-01,2023-09-06,2033-09-06,3653,120,10.001369,10Y,ZCIS,0.02469,2.469,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1866900977000000401,2026-01-27T20:14:02Z,2026-01,2023-09-06,2033-09-06,3653,120,10.001369,10Y,ZCIS,0.0266,2.66,500000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1866905948000000601,2026-01-27T20:15:50Z,2026-01,2026-01-29,2056-01-29,10957,360,29.998631,30Y,YYIS,0.024755,2.4755,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1866919981000001401,2026-01-27T20:21:27Z,2026-01,2026-01-29,2031-01-29,1826,60,4.999316,5Y,YYIS,0.0249625,2.49625,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,GSEF,I
1867749029000000301,2026-01-27T21:42:24Z,2026-01,2025-01-15,2030-01-15,1826,60,4.999316,5Y,YYIS,0.0252,2.52,100000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1867749030000000401,2026-01-27T21:42:24Z,2026-01,2025-01-15,2035-01-15,3652,120,9.998631,10Y,YYIS,0.0255,2.55,100000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1867890778000000101,2026-01-27T21:50:01Z,2026-01,2023-09-06,2033-09-06,3653,120,10.001369,10Y,ZCIS,0.02469,2.469,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1868088108000000101,2026-01-27T21:50:01Z,2026-01,2023-09-06,2033-09-06,3653,120,10.001369,10Y,ZCIS,0.02469,2.469,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1867890780000000301,2026-01-27T21:51:56Z,2026-01,2023-09-06,2033-09-06,3653,120,10.001369,10Y,ZCIS,0.0266,2.66,500000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1868095569000000101,2026-01-27T21:51:56Z,2026-01,2023-09-06,2033-09-06,3653,120,10.001369,10Y,ZCIS,0.0266,2.66,500000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,I
1879578167000001601,2026-01-28T14:09:22Z,2026-01,2026-01-30,2056-01-30,10957,360,29.998631,30Y,YYIS,0.0249275,2.49275,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,GSEF,I
1879621871000000501,2026-01-28T14:12:16Z,2026-01,2026-01-30,2056-01-30,10957,360,29.998631,30Y,YYIS,0.02491,2.491,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880057489000000101,2026-01-28T14:43:23Z,2026-01,2026-01-15,2031-01-15,1826,60,4.999316,5Y,YYIS,0.023,2.3,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880104939000001201,2026-01-28T14:52:09Z,2026-01,2026-01-15,2056-01-15,10957,360,29.998631,30Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880104940000001301,2026-01-28T14:52:09Z,2026-01,2026-01-15,2031-01-15,1826,60,4.999316,5Y,YYIS,0.0225,2.25,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880388531000000201,2026-01-28T16:13:38Z,2026-01,2025-07-15,2035-07-15,3652,120,9.998631,10Y,YYIS,0.02547,2.547,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880388532000000301,2026-01-28T16:13:38Z,2026-01,2025-07-15,2035-07-15,3652,120,9.998631,10Y,YYIS,0.025675,2.5675,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880388533000000401,2026-01-28T16:13:38Z,2026-01,2025-07-15,2035-07-15,3652,120,9.998631,10Y,YYIS,0.025985,2.5985,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880388537000000801,2026-01-28T16:13:38Z,2026-01,2025-09-15,2035-09-15,3652,120,9.998631,10Y,YYIS,0.0262,2.62,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880388538000000901,2026-01-28T16:13:38Z,2026-01,2025-09-15,2035-09-15,3652,120,9.998631,10Y,YYIS,0.02607,2.607,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880388539000001001,2026-01-28T16:13:38Z,2026-01,2025-09-15,2035-09-15,3652,120,9.998631,10Y,YYIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880398923000000801,2026-01-28T16:18:23Z,2026-01,2026-01-30,2031-01-30,1826,60,4.999316,5Y,YYIS,0.0251275,2.51275,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,GSEF,I
1880427728000000201,2026-01-28T16:29:06Z,2026-01,2026-01-08,2031-01-08,1826,60,4.999316,5Y,YYIS,0.02363,2.363,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1880447703000000601,2026-01-28T16:36:52Z,2026-01,2026-01-30,2056-01-30,10957,360,29.998631,30Y,YYIS,0.0248375,2.48375,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,GSEF,I
1882177071000000201,2026-01-28T18:36:31Z,2026-01,2026-01-16,2036-01-16,3652,120,9.998631,10Y,YYIS,0.025,2.5,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882177072000000301,2026-01-28T18:36:31Z,2026-01,2026-01-16,2036-01-16,3652,120,9.998631,10Y,YYIS,0.025,2.5,980000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882177073000000401,2026-01-28T18:36:31Z,2026-01,2026-01-16,2036-01-16,3652,120,9.998631,10Y,YYIS,0.025,2.5,940000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882177075000000601,2026-01-28T18:36:31Z,2026-01,2026-01-16,2036-01-16,3652,120,9.998631,10Y,YYIS,0.025,2.5,750000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882177076000000701,2026-01-28T18:36:31Z,2026-01,2026-01-16,2036-01-16,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882414226000000101,2026-01-28T19:49:13Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,900000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882414227000000201,2026-01-28T19:49:13Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,700000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1882417579000000101,2026-01-28T19:49:13Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,ZCIS,0.025,2.5,700000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1882417580000000201,2026-01-28T19:49:13Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,ZCIS,0.025,2.5,900000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,N
1883432937000000101,2026-01-28T21:57:18Z,2026-01,2025-01-15,2035-01-15,3652,120,9.998631,10Y,YYIS,0.0255,2.55,100000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1883432938000000201,2026-01-28T21:57:18Z,2026-01,2025-01-15,2030-01-15,1826,60,4.999316,5Y,YYIS,0.0252,2.52,100000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895516741000000301,2026-01-29T14:10:24Z,2026-01,2026-02-02,2028-02-02,730,24,1.998631,2Y,ZCIS,0.0261,2.61,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895516742000000401,2026-01-29T14:10:24Z,2026-01,2026-02-02,2028-02-02,730,24,1.998631,2Y,ZCIS,0.0261,2.61,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1895750441000001601,2026-01-29T14:10:24Z,2026-01,2026-02-02,2028-02-02,730,24,1.998631,2Y,ZCIS,0.0261,2.61,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895567564000000601,2026-01-29T14:14:33Z,2026-01,2026-01-16,2031-01-16,1826,60,4.999316,5Y,YYIS,0.02392,2.392,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895567566000000801,2026-01-29T14:14:33Z,2026-01,2026-01-16,2031-01-16,1826,60,4.999316,5Y,YYIS,0.02392,2.392,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895567567000000901,2026-01-29T14:14:33Z,2026-01,2026-01-16,2031-01-16,1826,60,4.999316,5Y,YYIS,0.02392,2.392,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895567568000001001,2026-01-29T14:14:33Z,2026-01,2026-01-16,2031-01-16,1826,60,4.999316,5Y,YYIS,0.02392,2.392,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895677288000000201,2026-01-29T14:24:31Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,ZCIS,0.025725,2.5725,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895677289000000301,2026-01-29T14:24:31Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,ZCIS,0.025725,2.5725,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1896674215000000101,2026-01-29T14:24:31Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,ZCIS,0.025725,2.5725,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895691882000000501,2026-01-29T14:26:25Z,2026-01,2026-01-08,2031-01-08,1826,60,4.999316,5Y,YYIS,0.02375,2.375,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895691883000000601,2026-01-29T14:26:25Z,2026-01,2025-12-29,2030-12-29,1826,60,4.999316,5Y,YYIS,0.0234375,2.34375,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895712775000001101,2026-01-29T14:29:28Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,YYIS,0.0257,2.57,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895730044000000401,2026-01-29T14:32:21Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1895764193000000401,2026-01-29T14:37:33Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,ZCIS,0.0256775,2.56775,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895764195000000601,2026-01-29T14:37:33Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,ZCIS,0.0256775,2.56775,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1896710966000000701,2026-01-29T14:37:33Z,2026-01,2026-02-02,2031-02-02,1826,60,4.999316,5Y,ZCIS,0.0256775,2.56775,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895941146000000501,2026-01-29T15:07:44Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895941147000000601,2026-01-29T15:07:44Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1896822466000000301,2026-01-29T15:07:44Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895941154000001301,2026-01-29T15:07:54Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895941155000001401,2026-01-29T15:07:54Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,N
1896829593000000101,2026-01-29T15:07:54Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,ZCIS,0.02534,2.534,5000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BGCD,I
1895952004000003301,2026-01-29T15:10:12Z,2026-01,2026-02-02,2056-02-02,10957,360,29.998631,30Y,YYIS,0.0249,2.49,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,GSEF,I
1895998543000000801,2026-01-29T15:16:45Z,2026-01,2026-01-15,2031-01-15,1826,60,4.999316,5Y,YYIS,0.023,2.3,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896048838000000501,2026-01-29T15:28:04Z,2026-01,2026-01-20,2031-01-20,1826,60,4.999316,5Y,YYIS,0.024,2.4,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896048839000000601,2026-01-29T15:28:04Z,2026-01,2026-01-20,2031-01-20,1826,60,4.999316,5Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896048841000000801,2026-01-29T15:28:04Z,2026-01,2026-01-20,2031-01-20,1826,60,4.999316,5Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896048842000000901,2026-01-29T15:28:04Z,2026-01,2026-01-20,2031-01-20,1826,60,4.999316,5Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896104475000001801,2026-01-29T15:39:07Z,2026-01,2026-01-20,2028-01-20,730,24,1.998631,2Y,YYIS,0.023965,2.3965,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896105821000000101,2026-01-29T15:39:07Z,2026-01,2026-01-20,2028-01-20,730,24,1.998631,2Y,YYIS,0.023965,2.3965,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896105823000000301,2026-01-29T15:39:07Z,2026-01,2026-01-20,2028-01-20,730,24,1.998631,2Y,YYIS,0.023965,2.3965,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1896105824000000401,2026-01-29T15:39:07Z,2026-01,2026-01-20,2028-01-20,730,24,1.998631,2Y,YYIS,0.023965,2.3965,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897065432000000801,2026-01-29T17:32:04Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,410000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897065434000001001,2026-01-29T17:32:05Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897065435000001101,2026-01-29T17:32:05Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897065437000001301,2026-01-29T17:32:05Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897143237000000901,2026-01-29T17:36:32Z,2026-01,2025-12-05,2035-12-05,3652,120,9.998631,10Y,YYIS,0.02416,2.416,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897143238000001001,2026-01-29T17:36:32Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,YYIS,0.02538,2.538,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897143241000001301,2026-01-29T17:36:32Z,2026-01,2025-12-05,2035-12-05,3652,120,9.998631,10Y,YYIS,0.02416,2.416,980000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897143242000001401,2026-01-29T17:36:32Z,2026-01,2026-02-02,2036-02-02,3652,120,9.998631,10Y,YYIS,0.02538,2.538,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897579759000000301,2026-01-29T18:05:08Z,2026-01,2026-01-23,2031-01-23,1826,60,4.999316,5Y,YYIS,0.02448,2.448,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897579760000000401,2026-01-29T18:05:08Z,2026-01,2026-01-23,2031-01-23,1826,60,4.999316,5Y,YYIS,0.02448,2.448,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897579762000000601,2026-01-29T18:05:08Z,2026-01,2026-01-23,2031-01-23,1826,60,4.999316,5Y,YYIS,0.02448,2.448,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897579763000000701,2026-01-29T18:05:08Z,2026-01,2026-01-23,2031-01-23,1826,60,4.999316,5Y,YYIS,0.02448,2.448,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1897727195000000101,2026-01-29T18:16:58Z,2026-01,2025-12-15,2055-12-15,10957,360,29.998631,30Y,YYIS,0.024725,2.4725,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
